1	0.5871986560211887
10	0.5060464207966816
103	0.45253319334662057
105	0.5666061370942701
108	0.47727334634333457
109	0.6278293476071306
11	0.5660889288054047
111	0.4883096311896919
112	0.4465069588652505
113	0.44591215028146164
114	0.46570883191249923
115	0.4662722479141375
117	0.4407458505422905
118	0.7799245743226059
119	0.4758577869478338
12	0.5973170239143573
120	0.4758753609998915
121	0.5011278951812161
124	0.5112550857167776
125	0.6170102861160137
126	0.5086326156441641
127	0.4769515888838389
128	0.4959170264042384
13	1.0
130	0.531837477735245
131	0.47072595166730485
133	0.6888795251719473
134	0.4539143547417301
135	0.5738091770849593
136	0.5690200948148398
137	0.5671098677160062
138	0.5285502562119148
14	0.48901601034597775
140	0.5418576055112246
141	0.6028684757858069
142	0.4620146534084144
144	0.4905942872389873
145	0.7315426467905827
146	0.4671044018869358
147	0.49390821894529663
148	0.45898367086161346
151	0.5292802632787275
152	0.5713605448984239
158	0.45935918316022833
159	0.5933923476212865
16	0.5970795652274504
160	0.4550706140614214
162	0.469434318019457
163	0.6139484736559538
164	0.48117542030848837
166	0.4917578616854337
167	0.6135299499788355
168	0.6321384708392938
171	0.5212412674579595
173	0.500299097359471
174	0.5949867560513951
176	0.4576875040447101
177	0.48083341278008246
178	0.49954665338507637
18	0.47225856359325935
180	0.44364263828907624
183	0.7031570833914423
184	0.4922295097107983
186	0.5933527680171113
187	0.44999996178896684
188	0.4501225149271751
189	0.4747448540489063
19	0.48294275544792287
190	0.6144396025283901
191	0.45261085704320575
192	0.5040233748578359
195	0.6408660733558349
196	0.46911909942204827
197	0.6335341653260074
198	0.6650845522790115
2	0.44749045582325225
200	0.4774566898291123
203	0.563892612618007
204	0.5444267953255327
207	0.6882095074784997
210	0.4543764894963541
211	0.6955120584064325
213	0.5282433160798302
216	0.44664721514029965
218	0.46777560871059376
219	0.44207225294784513
22	0.652253828187074
221	0.49986779252569447
225	0.6762375722394519
227	0.5481769934301185
23	0.4928125900387248
230	0.47282971641588184
231	0.4445963748881405
233	0.5830097043197319
234	0.8102202530369487
236	0.5729978663880336
237	0.4752622932266398
238	0.6357845399554372
239	0.5886752722171931
24	0.5618625509838439
241	0.5445516177249442
242	0.63041475239917
243	0.4641563499952735
244	0.5232041950086971
245	0.6417675110998902
248	0.4980456069096781
249	0.4872465037988383
25	0.4445148218140533
250	0.4660996365365708
252	0.616302903431267
256	0.48863554243248325
257	0.45100922111487435
260	0.4411153416134397
261	0.45887170787131437
263	0.4721569258369736
264	0.534881637444182
265	0.49411841979729104
266	0.6457943681529047
267	0.4635321904751236
27	0.6601970273920127
270	0.6022697007571526
271	0.5462030227742578
272	0.5697059826553845
273	0.4499013360637628
274	0.45388448867979764
276	0.6537770733056112
277	0.518868947613068
278	0.5230562715737099
279	0.8022166138953747
28	0.45226452037899584
280	0.5580425528242643
282	0.5077398950696401
283	0.46933266593813316
284	0.4856033014333587
286	0.5582188244636597
287	0.4720125658833371
29	0.4495421421306973
290	0.6266673889623492
291	0.5345011893272943
292	0.5162982531427227
294	0.559946107669482
295	0.5482051441822849
296	0.5384910006797552
297	0.590258342200259
298	0.4482059505930532
299	0.5847101277976059
301	0.5740615035352461
303	0.7503962680438572
304	0.5685171669618478
305	0.634200841856982
307	0.45479979802434684
308	0.5026620123554618
309	0.5096258655688546
311	0.48243975379495735
312	0.6422985470304183
313	0.533595444968333
314	0.5558315792277957
315	0.4491136304764062
316	0.6275134682374682
317	0.4876905545882083
318	0.47093585375533603
319	0.514522136368763
32	0.6139590723159083
320	0.45668181743212655
321	0.44750768445713024
322	0.4886656191974456
323	0.4716440199756161
324	0.5813279491719942
325	0.5977588746563958
326	0.6742607073794117
327	0.6647894751594366
328	0.600412909286766
329	0.5636910317969532
330	0.6746504707738065
331	0.47702634463197663
332	0.5171239509839379
334	0.5803224885220841
335	0.4908858705541581
338	0.4567517423519294
339	0.47051497762813965
34	0.44412934193763814
340	0.499189674999657
342	0.6366100301858343
343	0.5047468762534225
344	0.5001471932311765
345	0.501381339966719
346	0.6820882418444274
347	0.5810125765980769
349	0.6969222694364241
350	0.557410389133232
351	0.4835592548892134
353	0.5866217172653112
354	0.4949687691626322
355	0.44101159368177506
356	0.4753961669289339
357	0.48210902179006593
358	0.45683940668542705
361	0.44537939834302914
362	0.593903067340598
364	0.5358198936335273
365	0.5913191844522526
366	0.6033354138934286
367	0.4766092548794245
368	0.6315745837326457
37	0.44991065197957036
370	0.4493201544905807
371	0.46416298582672966
372	0.550829260862452
373	0.48159668334844735
374	0.7332199546103907
378	0.5984755798973196
379	0.46605165154898975
38	0.5554455031821327
380	0.7158580388022439
381	0.45988344147278853
382	0.5316118989755831
383	0.5981491616584655
384	0.45970989179168437
385	0.7285762660689163
386	0.4423763521742204
387	0.7128304012663453
388	0.4892685405252212
389	0.5008495169333474
391	0.44726869342886066
392	0.4693233422456647
393	0.6685102457771125
396	0.5620770970055716
397	0.4823168664259858
398	0.45571318437855546
4	0.5612155167470103
400	0.4646452058312047
403	0.46094877152536484
404	0.6569863496805751
406	0.6339535831315637
407	0.5608632139585908
409	0.5519403002845278
413	0.4538367420227765
415	0.48162828108941097
416	0.5855902557810574
417	0.7268227342977585
419	0.5039900882360463
42	0.479505427617297
420	0.4839627593083475
422	0.5460174573760681
423	0.4858633086650525
424	0.5988761539166733
427	0.6984054333615003
429	0.6348160359026696
43	0.4893451755692762
430	0.49175907059929386
431	0.5695416484860226
432	0.4495894537126376
433	0.5125836759181935
434	0.46058520274997744
435	0.7182881651601318
436	0.46460899836770864
437	0.5824467040997718
438	0.44433361830095186
44	0.495119092913975
440	0.5048263289482999
441	0.5025266154615732
443	0.5833666555836616
447	0.5005803265945523
448	0.6136560743001332
449	0.45447130233876115
45	0.47099780265500235
452	0.638193307310367
453	0.6629864322956354
455	0.5257318606910294
456	0.5627300664560931
457	0.4900674747795662
458	0.5178102937879688
459	0.6034102695489045
46	0.4581237004047354
460	0.5650857924206322
465	0.546281822013751
466	0.559311493023013
467	0.4442258503567902
468	0.46120210914800075
469	0.6877398394466023
47	0.44727700111877083
470	0.47995720554317634
471	0.5897053721542816
472	0.5654832433203799
474	0.5005475615283256
475	0.47370791008061863
476	0.5888925497800455
477	0.6343206867102057
478	0.5980803358936008
479	0.6214380341684171
482	0.5437646671432376
484	0.45531580863214777
486	0.7112188355008098
487	0.5317918631027418
488	0.6184404601985736
489	0.4683471164627283
492	0.5017595006892078
493	0.48651214076150523
495	0.5110133047655196
497	0.7397014498255555
498	0.6562623131666495
499	0.44796957028228246
50	0.4997286437022594
500	0.6596578810058047
503	0.5182385660949004
504	0.502674177673869
505	0.6079573005971185
506	0.5301761368343032
507	0.8230757659439245
51	0.4804806632350306
512	0.5626404491463958
513	0.5786673066715498
514	0.46095346770214224
516	0.4481424651621211
517	0.63287728266011
518	0.480541305174808
519	0.4958772348015358
52	0.5267262262698956
520	0.5489440332226386
522	0.5649093470619801
523	0.5874287111136174
524	0.6180268957023135
525	0.6291421728511007
526	0.67821063973081
527	0.44830472660706694
528	0.44469709588260875
529	0.4667110816887011
531	0.6678399813654965
532	0.5323692684486002
533	0.6342214831815153
534	0.46432164039468976
535	0.47443223766694514
536	0.45175904922795806
538	0.4656801552497175
54	0.46161598717735947
541	0.5018672620252799
542	0.5225646278474413
543	0.5159468346040376
545	0.5362406091482403
547	0.4486723560622998
548	0.5119102104440962
55	0.6337832390139707
550	0.4509294599565151
551	0.6144607142011419
553	0.49926428625539654
554	0.4887419469311448
556	0.5054849074525196
558	0.4903253341705812
559	0.4989412189957473
56	0.48974076578848275
560	0.5774680209414744
562	0.5366044323375893
564	0.5528400609513777
565	0.689658743990291
566	0.5854768709658396
567	0.4797229798698508
568	0.6100136636466195
569	0.5232085947685278
57	0.5370291278909751
571	0.5317347921083062
572	0.6514368264116313
574	0.5112783340851014
576	0.49505831116442434
577	0.4474805906877376
